POINTID,ELEVATION,X_LOC,Y_LOC 
19028,993.8400269,2342636.664,4750459.757
19029,1070.209961,2343136.664,4750459.757
19030,1226.400024,2343636.664,4750459.757
19031,1140.060059,2344136.664,4750459.757
19032,970.5700073,2344636.664,4750459.757
19033,801.6699829,2345136.664,4750459.757
19034,859.1599731,2345636.664,4750459.757
19035,889.3699951,2346136.664,4750459.757
19036,851.7700195,2346636.664,4750459.757
19037,825,2347136.664,4750459.757
19038,837.289978,2347636.664,4750459.757
19039,877.0599976,2348136.664,4750459.757
19040,875.9099731,2348636.664,4750459.757
19041,762.460022,2349136.664,4750459.757
19042,669.9899902,2349636.664,4750459.757
19043,593.9299927,2350136.664,4750459.757
19044,619,2350636.664,4750459.757
19045,624.5,2351136.664,4750459.757
19046,707.8699951,2351636.664,4750459.757
19047,715.289978,2352136.664,4750459.757
19048,716.9799805,2352636.664,4750459.757
19049,769.8200073,2353136.664,4750459.757
19050,906.4299927,2353636.664,4750459.757
19051,960.8300171,2354136.664,4750459.757
19052,577.1300049,2357136.664,4750459.757
19053,549.7199707,2357636.664,4750459.757
19054,594.6099853,2358136.664,4750459.757
19055,592.9500122,2358636.664,4750459.757
19056,686.9199829,2359136.664,4750459.757
19057,642.0800171,2359636.664,4750459.757
19058,668.1199951,2360136.664,4750459.757
19059,908.6199951,2360636.664,4750459.757
19060,1020.429993,2361136.664,4750459.757
19061,1254.540039,2361636.664,4750459.757
19062,1379.790039,2362136.664,4750459.757
19063,1411.040039,2362636.664,4750459.757
19064,1249.560059,2363136.664,4750459.757
19065,1203.609985,2363636.664,4750459.757
19066,1197.189941,2364136.664,4750459.757
19067,1409.369995,2364636.664,4750459.757
19068,1477.52002,2365136.664,4750459.757
19069,621.4299927,2268636.664,4749959.757
19070,608.5499878,2269136.664,4749959.757
19071,530.5900269,2269636.664,4749959.757
19072,461.6099853,2270136.664,4749959.757
19073,399.2399902,2270636.664,4749959.757
19074,358.6300049,2271136.664,4749959.757
19075,338.1600037,2271636.664,4749959.757
19076,324.1000061,2272136.664,4749959.757
19077,338.3999939,2272636.664,4749959.757
19078,313.8699951,2273136.664,4749959.757
19079,292.0700073,2273636.664,4749959.757
19080,350,2274136.664,4749959.757
19081,361.9700012,2274636.664,4749959.757
19082,346.5499878,2275136.664,4749959.757
19083,310.5,2275636.664,4749959.757
19084,296.6099853,2276136.664,4749959.757
19085,245.9199982,2276636.664,4749959.757
19086,243.8600006,2277136.664,4749959.757
19087,240.7599945,2277636.664,4749959.757
19088,236.3099976,2278136.664,4749959.757
19089,237.2599945,2278636.664,4749959.757
19090,246.1900024,2279136.664,4749959.757
19091,344.3999939,2279636.664,4749959.757
19092,412.8599853,2280136.664,4749959.757
19093,362,2280636.664,4749959.757
19094,450.2099915,2281136.664,4749959.757
19095,409.6900024,2281636.664,4749959.757
19096,263.5,2282136.664,4749959.757
19097,231.6300049,2282636.664,4749959.757
19098,335.8200073,2283136.664,4749959.757
19099,401.1799927,2283636.664,4749959.757
19100,471.5400085,2284136.664,4749959.757
19101,480.8099976,2284636.664,4749959.757
19102,447.2799988,2285136.664,4749959.757
19103,506.0400085,2285636.664,4749959.757
19104,507.8599853,2286136.664,4749959.757
19105,500.0799866,2286636.664,4749959.757
19106,466.0400085,2287136.664,4749959.757
19107,473.1000061,2287636.664,4749959.757
19108,437.730011,2288136.664,4749959.757
19109,482.5799866,2288636.664,4749959.757
19110,474.3699951,2289136.664,4749959.757
19111,479.2600098,2289636.664,4749959.757
19112,414.7999878,2290136.664,4749959.757
19113,441.3800049,2290636.664,4749959.757
19114,482.9899902,2291136.664,4749959.757
19115,500.6400147,2291636.664,4749959.757
19116,535.210022,2292136.664,4749959.757
19117,624.1900024,2292636.664,4749959.757
19118,640.8200073,2293136.664,4749959.757
19119,569.25,2293636.664,4749959.757
19120,528.4299927,2294136.664,4749959.757
19121,498.1099853,2294636.664,4749959.757
19122,403.1300049,2295136.664,4749959.757
19123,427.9899902,2295636.664,4749959.757
19124,364.5499878,2296136.664,4749959.757
19125,446.2999878,2296636.664,4749959.757
19126,414.4400024,2297136.664,4749959.757
19127,409.4599915,2297636.664,4749959.757
19128,320.0799866,2298136.664,4749959.757
19129,364.9100037,2298636.664,4749959.757
19130,353.9200134,2299136.664,4749959.757
19131,430.5599976,2299636.664,4749959.757
19132,437.6799927,2300136.664,4749959.757
19133,416.3999939,2300636.664,4749959.757
19134,377.3599853,2301136.664,4749959.757
19135,362.5100098,2301636.664,4749959.757
19136,297.7099915,2302136.664,4749959.757
19137,274.2799988,2302636.664,4749959.757
19138,225.0200043,2303136.664,4749959.757
19139,209.7100067,2303636.664,4749959.757
19140,180.9100037,2304136.664,4749959.757
19141,167.4299927,2304636.664,4749959.757
19142,149.7899933,2305136.664,4749959.757
19143,149.6799927,2305636.664,4749959.757
19144,152.7700043,2306136.664,4749959.757
19145,154.1199951,2306636.664,4749959.757
19146,164.1699982,2307136.664,4749959.757
19147,171.2599945,2307636.664,4749959.757
19148,191.0599976,2308136.664,4749959.757
19149,192.3300018,2308636.664,4749959.757
19150,228.5800018,2309136.664,4749959.757
19151,211.8899994,2309636.664,4749959.757
19152,275.3800049,2310136.664,4749959.757
19153,315.9700012,2310636.664,4749959.757
19154,301.9200134,2311136.664,4749959.757
19155,273.7999878,2311636.664,4749959.757
19156,275.3399963,2312136.664,4749959.757
19157,310.4200134,2312636.664,4749959.757
19158,404.3699951,2313136.664,4749959.757
19159,440.3999939,2313636.664,4749959.757
19160,460.0700073,2314136.664,4749959.757
19161,439.3299866,2314636.664,4749959.757
19162,490.0400085,2315136.664,4749959.757
19163,436.1000061,2315636.664,4749959.757
19164,427.4700012,2316136.664,4749959.757
19165,416.1400147,2316636.664,4749959.757
19166,401.4299927,2317136.664,4749959.757
19167,399.019989,2317636.664,4749959.757
19168,357.9500122,2318136.664,4749959.757
19169,318.6199951,2318636.664,4749959.757
19170,297.2600098,2319136.664,4749959.757
19171,327.6499939,2319636.664,4749959.757
19172,306.0899963,2320136.664,4749959.757
19173,273.8800049,2320636.664,4749959.757
19174,282.1700134,2321136.664,4749959.757
19175,287.7200012,2321636.664,4749959.757
19176,328.0700073,2322136.664,4749959.757
19177,320.8200073,2322636.664,4749959.757
19178,299.0899963,2323136.664,4749959.757
19179,335.1700134,2323636.664,4749959.757
19180,293.4899902,2324136.664,4749959.757
19181,325.3500061,2324636.664,4749959.757
19182,328.8399963,2325136.664,4749959.757
19183,348.9500122,2325636.664,4749959.757
19184,349.2799988,2326136.664,4749959.757
19185,347.8900147,2326636.664,4749959.757
19186,379.230011,2327136.664,4749959.757
19187,336.0299988,2327636.664,4749959.757
19188,332.3900147,2328136.664,4749959.757
19189,327.4599915,2328636.664,4749959.757
19190,295.1700134,2329136.664,4749959.757
19191,262.8599853,2329636.664,4749959.757
19192,238.9900055,2330136.664,4749959.757
19193,256.1400147,2330636.664,4749959.757
19194,245.3800049,2331136.664,4749959.757
19195,217.7200012,2331636.664,4749959.757
19196,213.7400055,2332136.664,4749959.757
19197,213.4799957,2332636.664,4749959.757
19198,213.4900055,2333136.664,4749959.757
19199,213.4700012,2333636.664,4749959.757
19200,213.3999939,2334136.664,4749959.757
19201,215.7100067,2334636.664,4749959.757
19202,221.5299988,2335136.664,4749959.757
19203,253.0700073,2335636.664,4749959.757
19204,383.3999939,2336136.664,4749959.757
19205,481.5799866,2336636.664,4749959.757
19206,564.6599731,2337136.664,4749959.757
19207,615.3699951,2337636.664,4749959.757
19208,692.5800171,2338136.664,4749959.757
19209,856.0100098,2338636.664,4749959.757
19210,1002.690002,2339136.664,4749959.757
19211,1186.589966,2339636.664,4749959.757
19212,1352.780029,2340136.664,4749959.757
19213,1357.73999,2340636.664,4749959.757
19214,1265.910034,2341136.664,4749959.757
19215,1196.76001,2341636.664,4749959.757
19216,1006.179993,2342136.664,4749959.757
19217,1084.689941,2342636.664,4749959.757
19218,1101.920044,2343136.664,4749959.757
19219,1259.890015,2343636.664,4749959.757
19220,1142.26001,2344136.664,4749959.757
19221,988.0700073,2344636.664,4749959.757
19222,791.9000244,2345136.664,4749959.757
19223,905.1799927,2345636.664,4749959.757
19224,927.4199829,2346136.664,4749959.757
19225,883.0599976,2346636.664,4749959.757
19226,876.039978,2347136.664,4749959.757
19227,801.2999878,2347636.664,4749959.757
19228,779.8599853,2348136.664,4749959.757
19229,843.789978,2348636.664,4749959.757
19230,734.1199951,2349136.664,4749959.757
19231,766.710022,2349636.664,4749959.757
19232,663.8499756,2350136.664,4749959.757
19233,488.1499939,2350636.664,4749959.757
19234,641.9199829,2351136.664,4749959.757
19235,759.4299927,2351636.664,4749959.757
19236,695.6099853,2352136.664,4749959.757
19237,698.7399902,2352636.664,4749959.757
19238,791.4099731,2353136.664,4749959.757
19239,881.0800171,2353636.664,4749959.757
19240,1037.579956,2354136.664,4749959.757
19241,550.960022,2356636.664,4749959.757
19242,563.2399902,2357136.664,4749959.757
19243,502.980011,2357636.664,4749959.757
19244,496.8399963,2358136.664,4749959.757
19245,493.4700012,2358636.664,4749959.757
19246,560.539978,2359136.664,4749959.757
19247,546.1300049,2359636.664,4749959.757
19248,651.710022,2360136.664,4749959.757
19249,732.4400024,2360636.664,4749959.757
19250,894.4000244,2361136.664,4749959.757
19251,1070.23999,2361636.664,4749959.757
19252,1287.459961,2362136.664,4749959.757
19253,1348.569946,2362636.664,4749959.757
19254,1247.109985,2363136.664,4749959.757
19255,1198.319946,2363636.664,4749959.757
19256,1151.349976,2364136.664,4749959.757
19257,1276.400024,2364636.664,4749959.757
19258,1352.300049,2365136.664,4749959.757
19259,1350.709961,2365636.664,4749959.757
19260,710.6099853,2268636.664,4749459.757
19261,570.8400269,2269136.664,4749459.757
19262,535.5800171,2269636.664,4749459.757
19263,468.2999878,2270136.664,4749459.757
19264,410.3900147,2270636.664,4749459.757
19265,364.7600098,2271136.664,4749459.757
19266,385.7399902,2271636.664,4749459.757
19267,352.7799988,2272136.664,4749459.757
19268,294.1300049,2272636.664,4749459.757
19269,302.2999878,2273136.664,4749459.757
19270,338.6000061,2273636.664,4749459.757
19271,310.1799927,2274136.664,4749459.757
19272,348.1799927,2274636.664,4749459.757
19273,313.1400147,2275136.664,4749459.757
19274,365.2399902,2275636.664,4749459.757
19275,316.4700012,2276136.664,4749459.757
19276,288.8800049,2276636.664,4749459.757
19277,311.4100037,2277136.664,4749459.757
19278,262.4200134,2277636.664,4749459.757
19279,242.6799927,2278136.664,4749459.757
19280,239.6699982,2278636.664,4749459.757
19281,313.9599915,2279136.664,4749459.757
19282,371.4500122,2279636.664,4749459.757
19283,413.9299927,2280136.664,4749459.757
19284,437.1799927,2280636.664,4749459.757
19285,442.2200012,2281136.664,4749459.757
19286,344.1300049,2281636.664,4749459.757
19287,305.3999939,2282136.664,4749459.757
19288,223.1000061,2282636.664,4749459.757
19289,308.9200134,2283136.664,4749459.757
19290,368.519989,2283636.664,4749459.757
19291,449.4200134,2284136.664,4749459.757
19292,495.7900085,2284636.664,4749459.757
19293,494.25,2285136.664,4749459.757
19294,514.210022,2285636.664,4749459.757
19295,489.2200012,2286136.664,4749459.757
19296,448.8500061,2286636.664,4749459.757
19297,471.9700012,2287136.664,4749459.757
19298,448.769989,2287636.664,4749459.757
19299,451.2099915,2288136.664,4749459.757
19300,463.9899902,2288636.664,4749459.757
19301,480.8800049,2289136.664,4749459.757
19302,466.5899963,2289636.664,4749459.757
19303,411.6400147,2290136.664,4749459.757
19304,441.1700134,2290636.664,4749459.757
19305,458.9100037,2291136.664,4749459.757
19306,526.289978,2291636.664,4749459.757
19307,568.0499878,2292136.664,4749459.757
19308,635.4799805,2292636.664,4749459.757
19309,644.0700073,2293136.664,4749459.757
19310,569.7999878,2293636.664,4749459.757
19311,559.1199951,2294136.664,4749459.757
19312,554.6799927,2294636.664,4749459.757
19313,445.7999878,2295136.664,4749459.757
19314,447.6799927,2295636.664,4749459.757
19315,409.2900085,2296136.664,4749459.757
19316,431.1600037,2296636.664,4749459.757
19317,377.9400024,2297136.664,4749459.757
19318,344.4200134,2297636.664,4749459.757
19319,369.2600098,2298136.664,4749459.757
19320,385.4899902,2298636.664,4749459.757
19321,362.5599976,2299136.664,4749459.757
19322,454,2299636.664,4749459.757
19323,474.9299927,2300136.664,4749459.757
19324,480.4899902,2300636.664,4749459.757
19325,453.730011,2301136.664,4749459.757
19326,361.7399902,2301636.664,4749459.757
19327,326.4899902,2302136.664,4749459.757
19328,302.0899963,2302636.664,4749459.757
19329,267.6400147,2303136.664,4749459.757
19330,193.8500061,2303636.664,4749459.757
19331,187.2299957,2304136.664,4749459.757
19332,171.0700073,2304636.664,4749459.757
19333,153.6699982,2305136.664,4749459.757
19334,149.9700012,2305636.664,4749459.757
19335,149.6799927,2306136.664,4749459.757
19336,156.0399933,2306636.664,4749459.757
19337,163.4100037,2307136.664,4749459.757
19338,170.1699982,2307636.664,4749459.757
19339,190.2700043,2308136.664,4749459.757
19340,194.5,2308636.664,4749459.757
19341,184.7700043,2309136.664,4749459.757
19342,246.3099976,2309636.664,4749459.757
19343,258.2799988,2310136.664,4749459.757
19344,236.949997,2310636.664,4749459.757
19345,303.7600098,2311136.664,4749459.757
19346,249.6600037,2311636.664,4749459.757
19347,313.5599976,2312136.664,4749459.757
19348,366.9400024,2312636.664,4749459.757
19349,437.5700073,2313136.664,4749459.757
19350,519.6599731,2313636.664,4749459.757
19351,521.7199707,2314136.664,4749459.757
19352,514.2399902,2314636.664,4749459.757
19353,464.0400085,2315136.664,4749459.757
19354,434.8299866,2315636.664,4749459.757
19355,407.1700134,2316136.664,4749459.757
19356,386.2000122,2316636.664,4749459.757
19357,421.4500122,2317136.664,4749459.757
19358,375.230011,2317636.664,4749459.757
19359,354.2600098,2318136.664,4749459.757
19360,359.2799988,2318636.664,4749459.757
19361,328.1199951,2319136.664,4749459.757
19362,288.0799866,2319636.664,4749459.757
19363,289.9700012,2320136.664,4749459.757
19364,282.4500122,2320636.664,4749459.757
19365,277.8999939,2321136.664,4749459.757
19366,324.8200073,2321636.664,4749459.757
19367,327.5299988,2322136.664,4749459.757
19368,344.5599976,2322636.664,4749459.757
19369,303.7799988,2323136.664,4749459.757
19370,301.3399963,2323636.664,4749459.757
19371,312.7099915,2324136.664,4749459.757
19372,310.8699951,2324636.664,4749459.757
19373,320.5100098,2325136.664,4749459.757
19374,320.7600098,2325636.664,4749459.757
19375,321.519989,2326136.664,4749459.757
19376,339.3599853,2326636.664,4749459.757
19377,363.3099976,2327136.664,4749459.757
19378,356.9500122,2327636.664,4749459.757
19379,326.2099915,2328136.664,4749459.757
19380,269.6499939,2328636.664,4749459.757
19381,287.6600037,2329136.664,4749459.757
19382,264.3699951,2329636.664,4749459.757
19383,247.7200012,2330136.664,4749459.757
19384,248.8300018,2330636.664,4749459.757
19385,262.1900024,2331136.664,4749459.757
19386,218.7299957,2331636.664,4749459.757
19387,214.1799927,2332136.664,4749459.757
19388,214.2899933,2332636.664,4749459.757
19389,214.3800049,2333136.664,4749459.757
19390,214.3500061,2333636.664,4749459.757
19391,214.2700043,2334136.664,4749459.757
19392,214.5599976,2334636.664,4749459.757
19393,222.5299988,2335136.664,4749459.757
19394,266.7099915,2335636.664,4749459.757
19395,329.4700012,2336136.664,4749459.757
19396,384.3099976,2336636.664,4749459.757
19397,504.7900085,2337136.664,4749459.757
19398,592.0700073,2337636.664,4749459.757
19399,729.0800171,2338136.664,4749459.757
19400,946.9099731,2338636.664,4749459.757
19401,1167.01001,2339136.664,4749459.757
19402,1302.5,2339636.664,4749459.757
19403,1303.079956,2340136.664,4749459.757
19404,1207.430054,2340636.664,4749459.757
19405,1116.869995,2341136.664,4749459.757
19406,1077.77002,2341636.664,4749459.757
19407,1026.349976,2342136.664,4749459.757
19408,1102.48999,2342636.664,4749459.757
19409,1133.089966,2343136.664,4749459.757
19410,1210.23999,2343636.664,4749459.757
19411,1122.630005,2344136.664,4749459.757
19412,888.0300293,2344636.664,4749459.757
19413,842.6500244,2345136.664,4749459.757
19414,976.25,2345636.664,4749459.757
19415,896.6500244,2346136.664,4749459.757
19416,908.0800171,2346636.664,4749459.757
19417,868.3300171,2347136.664,4749459.757
19418,881.9799805,2347636.664,4749459.757
19419,802.2000122,2348136.664,4749459.757
19420,808.5300293,2348636.664,4749459.757
19421,787.3099976,2349136.664,4749459.757
19422,810.4899902,2349636.664,4749459.757
19423,684.8300171,2350136.664,4749459.757
19424,467.519989,2350636.664,4749459.757
19425,634.5999756,2351136.664,4749459.757
19426,755.8800049,2351636.664,4749459.757
19427,603.1300049,2352136.664,4749459.757
19428,822.3400269,2352636.664,4749459.757
19429,887.3300171,2353136.664,4749459.757
19430,970.9699707,2353636.664,4749459.757
19431,1052.969971,2354136.664,4749459.757
19432,463.5599976,2356136.664,4749459.757
19433,506.6799927,2356636.664,4749459.757
19434,467.8299866,2357136.664,4749459.757
19435,485.5599976,2357636.664,4749459.757
19436,539.7299805,2358136.664,4749459.757
19437,535.4099731,2358636.664,4749459.757
19438,551.2299805,2359136.664,4749459.757
19439,532.6500244,2359636.664,4749459.757
19440,559.4400024,2360136.664,4749459.757
19441,647.9000244,2360636.664,4749459.757
19442,735.4299927,2361136.664,4749459.757
19443,899.9500122,2361636.664,4749459.757
19444,1089.170044,2362136.664,4749459.757
19445,1232.900024,2362636.664,4749459.757
19446,1104.550049,2363136.664,4749459.757
19447,1236.859985,2363636.664,4749459.757
19448,1125.25,2364136.664,4749459.757
19449,1166.160034,2364636.664,4749459.757
19450,1192.150024,2365136.664,4749459.757
19451,1329.48999,2365636.664,4749459.757
19452,766.8800049,2268136.664,4748959.757
19453,697.2199707,2268636.664,4748959.757
19454,641.6400147,2269136.664,4748959.757
19455,571.4000244,2269636.664,4748959.757
19456,510.480011,2270136.664,4748959.757
19457,443.0100098,2270636.664,4748959.757
19458,395.2799988,2271136.664,4748959.757
19459,409.019989,2271636.664,4748959.757
19460,387.8900147,2272136.664,4748959.757
19461,348.7799988,2272636.664,4748959.757
19462,303.1400147,2273136.664,4748959.757
19463,309.2600098,2273636.664,4748959.757
19464,273.7600098,2274136.664,4748959.757
19465,321.0400085,2274636.664,4748959.757
19466,356.5100098,2275136.664,4748959.757
19467,272.6799927,2275636.664,4748959.757
19468,329.9899902,2276136.664,4748959.757
19469,327.8299866,2276636.664,4748959.757
19470,264.7200012,2277136.664,4748959.757
19471,252.2799988,2277636.664,4748959.757
19472,246.3399963,2278136.664,4748959.757
19473,253.2799988,2278636.664,4748959.757
19474,330.4400024,2279136.664,4748959.757
19475,392.3599853,2279636.664,4748959.757
19476,426.3399963,2280136.664,4748959.757
19477,450.6300049,2280636.664,4748959.757
19478,371.3999939,2281136.664,4748959.757
19479,280.7399902,2281636.664,4748959.757
19480,248.1100006,2282136.664,4748959.757
19481,219.2599945,2282636.664,4748959.757
19482,301.6199951,2283136.664,4748959.757
19483,381.1700134,2283636.664,4748959.757
19484,456.2999878,2284136.664,4748959.757
19485,489.0299988,2284636.664,4748959.757
19486,522.0599976,2285136.664,4748959.757
19487,500.9500122,2285636.664,4748959.757
19488,425,2286136.664,4748959.757
19489,441.4599915,2286636.664,4748959.757
19490,437.25,2287136.664,4748959.757
19491,419.8399963,2287636.664,4748959.757
19492,398.2000122,2288136.664,4748959.757
19493,415.9500122,2288636.664,4748959.757
19494,483.8099976,2289136.664,4748959.757
19495,495.6900024,2289636.664,4748959.757
19496,444.8599853,2290136.664,4748959.757
19497,510.1700134,2290636.664,4748959.757
19498,515.8599853,2291136.664,4748959.757
19499,524.0999756,2291636.664,4748959.757
19500,543.9099731,2292136.664,4748959.757
19501,640.0999756,2292636.664,4748959.757
19502,637.5800171,2293136.664,4748959.757
19503,564.7399902,2293636.664,4748959.757
19504,481.8299866,2294136.664,4748959.757
19505,495.2399902,2294636.664,4748959.757
19506,499.6700134,2295136.664,4748959.757
19507,467.7999878,2295636.664,4748959.757
19508,484.769989,2296136.664,4748959.757
19509,456.8599853,2296636.664,4748959.757
19510,393.3399963,2297136.664,4748959.757
19511,339.9899902,2297636.664,4748959.757
19512,409.4599915,2298136.664,4748959.757
19513,344.6000061,2298636.664,4748959.757
19514,364.9400024,2299136.664,4748959.757
19515,469.0299988,2299636.664,4748959.757
19516,475,2300136.664,4748959.757
19517,462.0599976,2300636.664,4748959.757
19518,389.1499939,2301136.664,4748959.757
19519,420.3200073,2301636.664,4748959.757
19520,384.1199951,2302136.664,4748959.757
19521,358.4599915,2302636.664,4748959.757
19522,334.4100037,2303136.664,4748959.757
19523,250.6199951,2303636.664,4748959.757
19524,212.2599945,2304136.664,4748959.757
19525,181.4400024,2304636.664,4748959.757
19526,161.0899963,2305136.664,4748959.757
19527,149.5099945,2305636.664,4748959.757
19528,149.3899994,2306136.664,4748959.757
19529,154.1699982,2306636.664,4748959.757
19530,164.5,2307136.664,4748959.757
19531,171.8699951,2307636.664,4748959.757
19532,225.1000061,2308136.664,4748959.757
19533,275.8200073,2308636.664,4748959.757
19534,257.0799866,2309136.664,4748959.757
19535,197.8300018,2309636.664,4748959.757
19536,255.4600067,2310136.664,4748959.757
19537,306.8099976,2310636.664,4748959.757
19538,275.9299927,2311136.664,4748959.757
19539,256.8599853,2311636.664,4748959.757
19540,333.3900147,2312136.664,4748959.757
19541,346.5299988,2312636.664,4748959.757
19542,445.8399963,2313136.664,4748959.757
19543,518.5200195,2313636.664,4748959.757
19544,539.5300293,2314136.664,4748959.757
19545,615.039978,2314636.664,4748959.757
19546,510.6099853,2315136.664,4748959.757
19547,452.9400024,2315636.664,4748959.757
19548,363.8200073,2316136.664,4748959.757
19549,348.3699951,2316636.664,4748959.757
19550,369.7799988,2317136.664,4748959.757
19551,347.3999939,2317636.664,4748959.757
19552,375.7600098,2318136.664,4748959.757
19553,322.1600037,2318636.664,4748959.757
19554,312.5,2319136.664,4748959.757
19555,314.6300049,2319636.664,4748959.757
19556,290.9500122,2320136.664,4748959.757
19557,306.5299988,2320636.664,4748959.757
19558,314.6900024,2321136.664,4748959.757
19559,291.8399963,2321636.664,4748959.757
19560,298.3500061,2322136.664,4748959.757
19561,313.4700012,2322636.664,4748959.757
19562,319.6099853,2323136.664,4748959.757
19563,314.7000122,2323636.664,4748959.757
19564,310.5299988,2324136.664,4748959.757
19565,310.8200073,2324636.664,4748959.757
19566,300.3099976,2325136.664,4748959.757
19567,311.5499878,2325636.664,4748959.757
19568,315.769989,2326136.664,4748959.757
19569,332.6499939,2326636.664,4748959.757
19570,334.9100037,2327136.664,4748959.757
19571,339.0899963,2327636.664,4748959.757
19572,328.1900024,2328136.664,4748959.757
19573,316.4400024,2328636.664,4748959.757
19574,270.8999939,2329136.664,4748959.757
19575,248.0899963,2329636.664,4748959.757
19576,243.7100067,2330136.664,4748959.757
19577,259.2399902,2330636.664,4748959.757
19578,223.9799957,2331136.664,4748959.757
19579,216.9100037,2331636.664,4748959.757
19580,214.9799957,2332136.664,4748959.757
19581,215.4299927,2332636.664,4748959.757
19582,215.6600037,2333136.664,4748959.757
19583,215.6000061,2333636.664,4748959.757
19584,215.7299957,2334136.664,4748959.757
19585,216.1199951,2334636.664,4748959.757
19586,219.8300018,2335136.664,4748959.757
19587,238.9199982,2335636.664,4748959.757
19588,280.519989,2336136.664,4748959.757
19589,377.1499939,2336636.664,4748959.757
19590,536.1199951,2337136.664,4748959.757
19591,592.6799927,2337636.664,4748959.757
19592,773.539978,2338136.664,4748959.757
19593,1006.150024,2338636.664,4748959.757
19594,1151.22998,2339136.664,4748959.757
19595,1274.170044,2339636.664,4748959.757
19596,1312.910034,2340136.664,4748959.757
19597,1248.040039,2340636.664,4748959.757
19598,1152.170044,2341136.664,4748959.757
19599,1099.579956,2341636.664,4748959.757
19600,1120.400024,2342136.664,4748959.757
19601,1229.939941,2342636.664,4748959.757
19602,1250.040039,2343136.664,4748959.757
19603,1143.72998,2343636.664,4748959.757
19604,1007.630005,2344136.664,4748959.757
19605,873.7299805,2344636.664,4748959.757
19606,915.5100098,2345136.664,4748959.757
19607,914.1199951,2345636.664,4748959.757
19608,1016.099976,2346136.664,4748959.757
19609,897.9899902,2346636.664,4748959.757
19610,845.3200073,2347136.664,4748959.757
19611,845.4500122,2347636.664,4748959.757
19612,787.7199707,2348136.664,4748959.757
19613,868.8800049,2348636.664,4748959.757
19614,791.7800293,2349136.664,4748959.757
19615,786.5100098,2349636.664,4748959.757
19616,706.4400024,2350136.664,4748959.757
19617,491.769989,2350636.664,4748959.757
19618,582.3800049,2351136.664,4748959.757
19619,599.6199951,2351636.664,4748959.757
19620,721.2399902,2352136.664,4748959.757
19621,881.2600098,2352636.664,4748959.757
19622,933.0900269,2353136.664,4748959.757
19623,1048.459961,2353636.664,4748959.757
19624,1021.340027,2354136.664,4748959.757
19625,449.5299988,2356136.664,4748959.757
19626,606.0300293,2356636.664,4748959.757
19627,568.5800171,2357136.664,4748959.757
19628,536.6099853,2357636.664,4748959.757
19629,553.1599731,2358136.664,4748959.757
19630,629.8400269,2358636.664,4748959.757
19631,622.7299805,2359136.664,4748959.757
19632,666.8800049,2359636.664,4748959.757
19633,563.2999878,2360136.664,4748959.757
19634,687.5,2360636.664,4748959.757
19635,823.0100098,2361136.664,4748959.757
19636,873.9199829,2361636.664,4748959.757
19637,1091.400024,2362136.664,4748959.757
19638,1016.48999,2362636.664,4748959.757
19639,1101.27002,2363136.664,4748959.757
19640,1239.5,2363636.664,4748959.757
19641,1105.839966,2364136.664,4748959.757
19642,1211.290039,2364636.664,4748959.757
19643,1273.449951,2365136.664,4748959.757
19644,1453.380005,2365636.664,4748959.757
19645,1408.199951,2366136.664,4748959.757
19646,721,2267136.664,4748459.757
19647,803.5300293,2267636.664,4748459.757
19648,711.8499756,2268136.664,4748459.757
19649,631.2600098,2268636.664,4748459.757
19650,582.0900269,2269136.664,4748459.757
19651,527.6099853,2269636.664,4748459.757
19652,560.3400269,2270136.664,4748459.757
19653,494.6499939,2270636.664,4748459.757
19654,401.4299927,2271136.664,4748459.757
19655,380.3500061,2271636.664,4748459.757
19656,364.730011,2272136.664,4748459.757
19657,411.3200073,2272636.664,4748459.757
19658,352.7900085,2273136.664,4748459.757
19659,300.8299866,2273636.664,4748459.757
19660,358.8399963,2274136.664,4748459.757
19661,273.7099915,2274636.664,4748459.757
19662,307.6799927,2275136.664,4748459.757
19663,355.6099853,2275636.664,4748459.757
19664,266.2399902,2276136.664,4748459.757
19665,331.1600037,2276636.664,4748459.757
19666,308.980011,2277136.664,4748459.757
19667,294.2399902,2277636.664,4748459.757
19668,248.8300018,2278136.664,4748459.757
19669,263.4700012,2278636.664,4748459.757
19670,291.0799866,2279136.664,4748459.757
19671,346.4500122,2279636.664,4748459.757
19672,425.5,2280136.664,4748459.757
19673,475.0299988,2280636.664,4748459.757
19674,464.5899963,2281136.664,4748459.757
19675,331.9100037,2281636.664,4748459.757
19676,273.4200134,2282136.664,4748459.757
19677,219.2599945,2282636.664,4748459.757
19678,294.9500122,2283136.664,4748459.757
19679,324.7200012,2283636.664,4748459.757
19680,439.9299927,2284136.664,4748459.757
19681,487.980011,2284636.664,4748459.757
19682,486.8200073,2285136.664,4748459.757
19683,489.2099915,2285636.664,4748459.757
19684,497.0599976,2286136.664,4748459.757
19685,440.3699951,2286636.664,4748459.757
19686,393.4700012,2287136.664,4748459.757
19687,454.2000122,2287636.664,4748459.757
19688,493.019989,2288136.664,4748459.757
19689,446.4500122,2288636.664,4748459.757
19690,424.0599976,2289136.664,4748459.757
19691,507.2900085,2289636.664,4748459.757
19692,462.1600037,2290136.664,4748459.757
19693,485.3699951,2290636.664,4748459.757
19694,540.7600098,2291136.664,4748459.757
19695,585.5800171,2291636.664,4748459.757
19696,622.6199951,2292136.664,4748459.757
